city,first_name,last_name,state,doctor_id,initial,specialty
Fall River,Yun,Lee,MA,22109,J,Neonatal-Perinatal Medicine
Miami Beach,Yunhee,Lee,FL,22110,,Ophthalmology
Boston,Yvonne,Lee,MA,82363,C,Internal Medicine
Boston,Margaret,Lee-Bellantoni,MA,77943,S,Dermatology
Shirley,Linda Julia,Lee-Dynes,MA,22111,,Psychiatry
Boston,Aviva,Lee-Parritz,MA,22112,,Obstetrics and Gynecology
Boston,Naomi R.,Leeds,MA,63199,,Internal Medicine
Burlington,Julie,Leegwater-Kim,MA,67772,R,Neurology
Boston,Beth,Leeman,MA,80297,A,Neurology
Boston,David,Leeman,MA,22118,E,Cardiovascular Diseases
Fall River,Neil,Leerssen,MA,22120,C,Emergency Medicine
Boston,Stanley,Leeson,MA,22113,,Anesthesiology
Taunton,Daniel,Lefebvre,MA,96517,R,Ophthalmology
Beverly,Marc,Lefebvre,MA,22125,P,Pathology
Burlington,Seon Kyu,Lee,MA,86641,,Radiology
Haverhill,Sherwood,Lee,MA,22074,B,Pediatrics
Brookline,Shiao-Yu,Lee,MA,22075,,Obstetrics and Gynecology
Framingham,Shun-How,Lee,MA,22077,,Internal Medicine
Sunrise,Simon,Lee,FL,92959,C,Transitional Program
Boston,Soo,Lee,MA,74953,J,Obstetrics and Gynecology
Boston,Stephanie,Lee,MA,22082,L,Endocrinology
East Hartford,Steve,Lee,CT,22084,Y,Diagnostic Radiology
,Sun,Lee,,88393,Y,Internal Medicine
Dorchester,Suo,Lee,MA,52887,Y,Internal Medicine
Boston,Susanna,Lee,MA,22088,,Diagnostic Radiology
Winchester,Susanna,Lee,MA,22089,M,Diagnostic Radiology
South Attleboro,Suyin,Lee,MA,56584,,Family Medicine
Stoneham,T. Jack,Lee,MA,22090,,Gastroenterology
Boston,Thomas,Lee,MA,22092,H,Cardiovascular Diseases
Toronto,Thomas,Lee,ON,92790,C,Neuroradiology
Boston,Timothy,Lee,MA,83069,C,Cardiology  Interventional
Brockton,Uhun,Lee,MA,22096,R,Obstetrics and Gynecology
Brighton,Walter,Lee,MA,22099,J,Internal Medicine
East Greenwich,Wee Kiat,Lee,RI,75246,,Internal Medicine
San Diego,Paul,Lee,CA,97040,C,Psychiatry
E. Falmouth,Paul Chi-Kong,Lee,MA,22059,,Internal Medicine
Winchester,Peter,Lee,MA,71701,H,Radiology
Boston,Peter,Lee,MA,89973,C,General Preventive Medicine
Boston,Po-Shun,Lee,MA,64122,,Pulmonary Diseases
Peabody,Prescott,Lee,MA,85211,P,Internal Medicine
Danvers,Rebecca,Lee,MA,71614,S,Internal Medicine
Cambridge,Richard,Lee,MA,22063,T,Cardiovascular Diseases
Boston,Richard,Lee,MA,67953,J,Internal Medicine
Boston,Richard,Lee,MA,76690,S,Pediatrics Urology
Boston,Richard,Lee,MA,90868,S,Orthopedic Surgery
Burlington,Richard Sang,Lee,MA,22064,,General Surgery
Pittsfield,Robert,Lee,MA,22065,B,Family Medicine
Worcester,Robert,Lee,MA,78257,E,Anesthesiology
New York,Robert,Lee,NY,92939,P,Pulmonary Critical Care
San Diego,Roland,Lee,CA,22069,R,Diagnostic Radiology
,Sang Il,Lee,,73570,,General Surgery
Boston,Sang-Gil,Lee,MA,22070,P,Orthopedic Surgery
Peabody,Sara,Lee,MA,22071,J,Physical Medicine &amp; Rehabilitation
Pawtucket,Seok,Lee,RI,22073,S,Family Medicine
Boston,Lawrence,Lee,MA,80397,S,General Surgery
Somerville,Leanne,Lee,MA,81712,M,Family Medicine
Worcester,Leilani,Lee,NY,97459,V,Psychiatry
Miami,Lilly,Lee,FL,22035,C,Emergency Medicine
Boston,Lin-Yuh,Lee,MA,22036,J,Geriatrics
Boston,Linda,Lee,MA,52880,S,Gastroenterology
Boston,Lois,Lee,MA,56162,K,Pediatric Emergency Medicine
Fall River,Margaret,Lee,MA,52881,T,Obstetrics and Gynecology
Worcester,Mary,Lee,MA,22041,M,Pediatric Endocrinology
Medford,Mary Yu-Mee,Lee,MA,22042,,Internal Medicine
Chinle,Melissa,Lee,AZ,67413,S,Pediatrics
Norwood,Michael Alan,Lee,MA,22046,,Pediatrics
Boston,Michelle,Lee,MA,83695,A,Pediatrics
Boston,Ming Sum,Lee,MA,93135,,Internal Medicine
Boston,Moon,Lee,MA,97758,O,Emergency Medicine
Boston,Myung,Lee,MA,81401,H,Internal Medicine
L' Hospitalet de Llo,Nam Peng,Lee,,22052,,Diagnostic Radiology
Pawtucket,Noelle,Lee,RI,96571,L,Family Medicine
Springfield,Patrick,Lee,MA,22055,C,General Surgery
Newton,Patrick,Lee,MA,77585,T,Internal Medicine
Boston,John,Lee,MA,74495,J,Ophthalmology
Jamaica Plain,Jonathan,Lee,MA,22014,M,Internal Medicine
Alexandria,Jong,Lee,VA,22015,K,Family Medicine
Boston,Jong Woo,Lee,MA,70252,,Neurology
Washington,Joseph,Lee,DC,86411,C,Internal Medicine
Boston,JuYong,Lee,MA,86343,,Internal Medicine
Springfield,K.,Lee,MA,22020,F,General Surgery
Boston,Karen,Lee,MA,70807,S,Diagnostic Radiology
Minneapolis,Karen,Lee,MN,72616,E,Family Medicine
Amherst,Katherine,Lee,MA,22022,D,Anesthesiology
Worcester,Kathryn,Lee,MA,58475,Y,Family Medicine
Boston,Kenneth,Lee,MA,22024,R,Pathology
Santa Fe,Kevin,Lee,NM,82360,D,Diagnostic Radiology
Newton,Kyu Won,Lee,MA,22027,,Child Psychiatry
APO,Kyung,Lee,AP,22028,H,Psychiatry
Raynham,Kyung Chul,Lee,MA,22030,,General Practice
Boston,Larissa,Lee,MA,79971,J,Radiation Oncology
Charlottesville,Laura,Lee,VA,22032,W,Physical Medicine &amp; Rehabilitation
Chelmsford,Laura,Lee,MA,22033,Z,Pediatrics
Providence,Lawrence,Lee,RI,22034,W,Orthopedic Surgery
Jamaica Plain,Herman,Lee,MA,21993,G,Internal Medicine
Springfield,Jacqueline,Lee,MA,74697,J,General Surgery
Boston,Jae Yong,Lee,MA,85756,,Internal Medicine
Winthrop,James,Lee,MA,22001,R,Ophthalmology
Peabody,James,Lee,MA,52870,J,Physical Medicine &amp; Rehabilitation
San Francisco,Janice,Lee,CA,52872,S,Oral &amp; Maxillofacial Surgery
Boston,Janie,Lee,MA,73195,M,Radiology
North Dartmouth,Jason,Lee,MA,62227,H,Radiation Oncology
Los Angeles,Jay,Lee,CA,76054,M,Thoracic Surgery
Brockton,Jean,Lee,MA,22005,,Pediatrics
Spencer,Jeffrey,Lee,MA,62374,H,Internal Medicine
Boston,Jeffrey,Lee,MA,84113,H,General Surgery
Boston,Jennifer,Lee,MA,71538,H,Internal Medicine
Chestnut Hill,Jennifer,Lee,MA,74473,J,Dermatology
Boston,Jennifer,Lee,MA,80904,W,Pediatrics
Chestnut Hill,Jennifer Heijung,Lee,MA,58471,,Internal Medicine
Augusta,Jeong,Lee,ME,22010,M,Internal Medicine
Boston,Jerry,Lee,MA,93268,C,Diagnostic Radiology
Boston,Jessica,Lee,MA,79809,J,Pediatrics
Boston,John,Lee,MA,47039,J,Pediatrics
Brighton,David,Lee,MA,21969,L,Diagnostic Radiology
Boston,David,Lee,MA,21970,M,Rheumatology
Brockton,David Sack Yee,Lee,MA,21971,,General Practice
Newtonville,Dennis,Lee,MA,21972,E,Gastroenterology
Boston,Dennis,Lee,MA,63929,,Dermatology
Boston,Edward,Lee,MA,58465,Y,Diagnostic Radiology
Cambridge,Edward,Lee,MA,77083,C,Emergency Medicine
Boston,Erika,Lee,MA,91305,M,Internal Medicine
Boston,Frederick,Lee,MA,21984,S,Internal Medicine
Boston,Gail,Lee,MA,21985,G,Internal Medicine
E. Providence,George,Lee,RI,21986,,Nephrology
Boston,Gi-Soo,Lee,MA,91891,,Otolaryngology
Boston,Grace,Lee,MA,61690,M,Pediatrics
Boston,Grace,Lee,MA,80619,,Reproductive Endocrinology/Infertility
,Grace,Lee,,93427,M,Internal Medicine
Burlington,Grace Mei-Hui,Lee,MA,21989,,Diagnostic Radiology
Boston,Hannah,Lee,MA,52868,M,Gastroenterology
Montgomery,Harry,Lee,AL,21991,A,Allergy and Immunology
Boston,Heena,Lee,MA,67991,K,Pediatrics
Boston,Henri,Lee,MA,87176,,Hospice &amp; Palliative Medicine (Internal Medicine)
Boston,Anne,Lee,MA,67617,S,Pediatrics
Burlington,Annie,Lee,MA,97100,S,Otolaryngology
Boston,Arnold,Lee,MA,58461,S,Otolaryngology
Burlington,Arthur,Lee,MA,73290,J,Physical Medicine &amp; Rehabilitation
Norwood,Bai Hoon,Lee,MA,21946,,Pathology
Cambridge,Benjamin,Lee,MA,58463,H,Anatomic Pathology
Boston,Bernard,Lee,MA,52859,T,Plastic Surgery
Cambridge,Betty,Lee,MA,77057,S,Internal Medicine
BEVERLY,Bonghyun,Lee,MA,95781,,Psychiatry
Framingham,Bridget,Lee,MA,80400,E,Emergency Medicine
Boston,Brittany,Lee,MA,90913,L,Internal Medicine
Manhasset,Calvin,Lee,NY,76806,W,Internal Medicine
Boston,Chia,Lee,MA,97831,W,Internal Medicine
Gardner,Ching-Hsien,Lee,MA,79426,J,Internal Medicine
Boston,Christine,Lee,MA,67178,K,Pediatric Gastroenterology
Boston,Christopher,Lee,MA,73785,S,Anesthesiology
Boston,Daniel,Lee,MA,71468,J,Otology/Neurotology
,Daniel,Lee,,80455,K,Internal Medicine
Dedham,Daniel Chia-Sen,Lee,MA,21965,,Internal Medicine
Sharon,Danru,Lee,MA,21966,Z,Internal Medicine
Beverly,John,Ledbetter,MA,21924,S,Urology
Boston,Monty,Ledbetter,MA,21925,S,Radiology
Dorchester,Giovanna,Leddy,MA,84190,M,Internal Medicine
Boston,Benjamin,Leder,MA,21927,Z,Endocrinology
Boston,David,Leder,MA,73966,M,Internal Medicine
Boston,Eva,Leder,MA,86315,,Pediatrics
Pittsfield,Andrew,Lederman,MA,77443,B,General Surgery
Northampton,Harvey,Lederman,MA,21934,M,Internal Medicine
Springfield,Howard,Lederman,MA,21935,C,Physical Medicine &amp; Rehabilitation
Boston,Howard,Ledewitz,MA,21937,M,Cardiovascular Diseases
Salem,Carl,Ledig,MA,21938,B,General Surgery
Boston,Danielle,Ledoux,MA,68243,M,Ophthalmology
Boston,Laura,Leduc,MA,85462,H,Anesthesiology
Fitchburg,James,Ledwith,MA,81971,J,Family Medicine
Boston,Alfred,Lee,MA,77567,I,Internal Medicine
Boston,Allen,Lee,MA,91356,A,Internal Medicine
Westford,Amy,Lee,MA,71753,L,Family Medicine
New York,Andrew,Lee,NY,21943,S,Internal Medicine
Santa Clara,Anita,Lee,CA,64728,T,Radiation Oncology
Wallingford,Anne,Lee,CT,64873,K,Radiology
Boston,Cheri,LeBlanc,MA,21894,L,Family Medicine
Somerset,Christopher,Lebo,MA,21897,M,Family Medicine
New York,Nicole,LeBoeuf,NY,83881,R,Internal Medicine
Boston,Meryl,LeBoff,MA,21898,S,Internal Medicine
Brockton,Mark,Lebovits,MA,21899,S,Anesthesiology
East Brunswick,Yaron,Lebovitz,NJ,94007,,Diagnostic Radiology
Southbridge,Robert,Lebow,MA,21902,A,Internal Medicine
Ashley Falls,Philip,Lebowitz,MA,21907,W,Anesthesiology
Topsfield,David,Lebwohl,MA,21910,J,Internal Medicine
Cambridge,James,Lech,MA,80079,A,Psychiatry
Boston,Walter,Lech,MA,67757,J,General Surgery
Fall River,Harry,Lechan,MA,21912,M,Family Medicine
Boston,Ronald,Lechan,MA,21913,M,Endocrinology
Providence,Beatrice,Lechner,RI,84882,E,Pediatrics
Boston,Mirna,Lechpammer,MA,89741,,Anatomic Pathology
Medford,Shari Finn,Lecker,MA,21916,,Pediatrics
Boston,Stewart,Lecker,MA,21917,H,Nephrology
Boston,Robert,Leckie,MA,21918,S,Anesthesiology
Worcester,Walter,Leclair,MA,21919,J,Orthopedic Surgery
Boston,Amy Rosen,Lecomte,MA,59017,,Radiology
Stoughton,Janet,Leaver,MA,21872,M,General Practice
South Dennis,Robert,Leaver,MA,21873,C,Neurological Surgery
Longmeadow,Aaron,Leavitt,MA,21874,M,Psychiatry
Cambridge,Jeffrey,Leavitt,MA,21877,I,Cardiovascular Diseases
Maitland,Matt,Leavitt,FL,61667,L,Dermatology
Peabody,Murray,Leavitt,MA,21878,A,Internal Medicine
Longmeadow,Robert,Leavitt,MA,21880,P,Pediatrics
,Laszlo,Leb,,21882,,Hematology
WARE,Narayana,Lebaka,MA,98064,R,Internal Medicine
Bradford Woods,David,Lebec,PA,67467,R,Anesthesiology
Boston,Christina,LeBedis,MA,76553,A,Radiology
Boston,Alyssa,Lebel,MA,21885,A,Child Neurology
Gardner,Diane,Lebel,MA,21886,M,Pathology
Providence,Jacqueline,Lebel,RI,56583,,Child/Adolescent Psychiatry
Wellesley,Joan,Lebel,MA,21887,M,Pediatrics
Boston,Abraham,Lebenthal,MA,75906,,General Surgery
Jamaica Plain,Bernadette,Leber,MA,21889,M,Internal Medicine
Newtonville,Martin,Leber,MA,21890,E,Pediatrics
Worcester,Dorota,Lebiedz-Odrobina,MA,93252,J,Internal Medicine
Chesterbrook,J,Lebischak,PA,99203,D,Child/Adolescent Psychiatry
Concord,Frederick,Lea,MA,21844,G,Obstetrics and Gynecology
Woburn,Joseph,Leader,MA,21848,B,Pediatrics
,Joshua,Leader,,83823,M,Pediatrics
Peabody,Andrew,Leader-Cramer,MA,21850,H,Neurology
Charleston,Alexander,Leaf,MA,21851,,General Preventive Medicine
Northampton,Erin,Leahy,MA,97299,J,Internal Medicine
Nashua,Joseph,Leahy,NH,21856,M,Emergency Medicine
North Falmouth,Michael,Leahy,MA,21858,T,Neurology
Boston,Peter,Leahy,MA,21859,J,Internal Medicine
Newburyport,Theresa,Leak-Gonzalez,MA,89974,M,Internal Medicine
Cambridge,Jennifer,Leaning,MA,21862,,Internal Medicine
New Bedford,Luiz Felipe,Leao,MA,80494,C,Internal Medicine
Cambridge,Stephanie,Lear,MA,21865,,Nephrology
Worcester,Antonella Restivo,Leary,MA,87521,,Obstetrics and Gynecology
Byfield,Daniel,Leary,MA,21867,L,Internal Medicine
,Jana,Leary,,93691,C,Pediatrics
Boston,Megan,Leary,MA,68399,C,Neurology
Beverly,Jennifer,Leathe,MA,21868,L,Pediatrics
Mattapan,Brett,Leav,MA,21870,A,Internal Medicine
Acton,Linda,Leavenworth,MA,21871,H,Gynecology
Westwood,Marissa Ann,Lazor,MA,21830,G,Anesthesiology
Plymouth,Piotr,Lazowski,MA,60279,,Internal Medicine
Jamaica Plain,Antonio Augusto,Lazzari,MA,21832,,Internal Medicine
Dorchester,Chinh,Le,MA,21833,V,Family Medicine
Fall River,Daniel,Le,MA,56161,D,Radiology
Virginia Beach,Dau,Le,VA,21834,T,Internal Medicine
Putnam,Duc,Le,CT,21836,H,Emergency Medicine
San Diego,Duc,Le,CA,67209,T,Internal Medicine
,Hau,Le,,89049,D,General Surgery
Everett,Hung,Le,MA,21837,T,Anesthesiology
Newton,Lien,Le,MA,78048,H,Internal Medicine
Boston,Long,Le,MA,83749,P,Pathology Clinical/Anatomic
PHOENIX,Minh,Le,AZ,80433,H,Family Medicine
,Monica Hau Hien,Le,,92703,,Family Medicine
Norwood,Oscar,Le,MA,52843,D,Internal Medicine
Brookline,Phuoc,Le,MA,83564,V,Medicine/Pediatrics
Worcester,Quang,Le,MA,71616,P,Family Medicine
Dorchester,Trang,Le,MA,52844,P,Internal Medicine
Worcester,Trung,Le,MA,89784,,Plastic Surgery
Lynn,Xuan Van,Le,MA,21843,,Pediatrics
,Maureen,Layden,,66788,Q,Family Medicine
Amarillo,Rakhshanda,Layeequr-Rahman,TX,80999,,General Surgery
Boston,Andrey,Layer,MA,81885,N,Urology
Franklin,Robert,Layton,TN,94038,G,Radiology
Stoneham,Alicia,Layug,MA,21806,B,Anesthesiology
Bedford,Antonio,Layug,MA,21807,E,Internal Medicine
Lynn,Louis,Laz,MA,21808,,Obstetrics and Gynecology
Chestnut Hill,Gerald,Lazar,MA,21813,K,Psychiatry
Boston,Harold,Lazar,MA,21814,L,Cardiothoracic Surgery
Worcester,Aaron,Lazare,MA,21817,,Psychiatry
Plymouth,Boris,Lazarev,MA,99487,I,Internal Medicine
Waltham,Stephen,Lazarou,MA,75905,A,Urology
Woods Hole,Normand,Lazarow,MA,79233,H,Electrophysiology/Pacing
East Providence,Elizabeth,Lazarus,RI,52839,,Radiology
Waltham,J. Michael,Lazarus,MA,21823,,Nephrology
Brockton,Lance,Lazatin,MA,88140,J,Pediatrics
Providence,Brankica,Lazic-Mazlagic,RI,85815,,Internal Medicine
Melrose,Svetislav,Lazich,MA,21826,,Obstetrics and Gynecology
Lexington,Hana,Laznickova,MA,21828,M,Allergy and Immunology
Boston,John,Lazor,MA,21829,B,Facial Plastic Surgery
Boston,Michael,Lawlor,MA,76957,W,Pathology Clinical/Anatomic
Northampton,Richard,Lawlor,MA,21775,P,Anesthesiology
Farmington,Thomas,Lawlor,CT,21777,E,Psychiatry
Brighton,Lily,Lawn-Tsao,MA,21778,,Radiation Oncology
Stoneham,Brian,Lawner,MA,65457,E,Diagnostic Radiology
Boston,James,Lawrason,MA,21779,N,Diagnostic Radiology
Fort Belvoir,Clayton,Lawrence,VA,61753,,Emergency Medicine
Boston,Donald,Lawrence,MA,21782,P,Oncology
Belmont,Janet,Lawrence,MA,21784,M,Psychiatry
Brockton,Michael,Lawrence,MA,21789,,Allergy
Quincy,Sheila,Lawrence,MA,21792,M,Internal Medicine
Boston,Tara,Lawrimore,MA,68555,M,Diagnostic Radiology
Falls Church,Lynn,Lawry,VA,888,L,Internal Medicine
Boston,Edward,Laws,MA,89308,R,Neurological Surgery
Glenwood Springs,Frank,Laws,CO,66623,A,Cardiovascular Diseases
Brookline,Christopher,Lawson,MA,80873,D,Internal Medicine
Boston,Elizabeth,Lawson,MA,70780,A,Internal Medicine
Brockton,Kenneth,Lawson,MA,21800,S,Emergency Medicine
Fall River,Marivyl,Laxer,MA,21802,J,Internal Medicine
Queensbury,John,Layden,NY,21803,,Cardiovascular Diseases
Oak Bluffs,Peter,Laursen,MA,21736,J,Family Medicine
Boston,Anna,Laury,MA,87980,R,Pathology Clinical/Anatomic
Boston,Peter,Laussen,MA,21737,C,Anesthesiology
Boston,David Bradley,Lautz,MA,21741,,General Surgery
Boston,Gregory,Lauwers,MA,62891,Y,Anatomic Pathology
Methuen,Michael,Lavarnway,MA,75984,F,Psychiatry
Worcester,William,Lavelle,MA,21743,G,Otorhinolaryngology/Otolaryngology
Boston,Nora,Laver,MA,21746,M,Anatomic Pathology
New Bedford,John,Laverty,MA,21747,K,Clinical Pathology
Manchester,Robert,Lavery,NH,21748,M,Cardiovascular Diseases
Boston,Catherine,Lavigne,MA,79907,M,Neurology
Jamaica Plain,Claudia,Lavin,MA,67776,,Pediatrics
Crystal Lake,Lawrence,Lavine,IL,21757,M,Anesthesiology
Boston,Gilbert,Lavoie,MA,21760,R,Internal Medicine
Southbridge,Marsha,Lavoie,MA,21761,A,Family Medicine
Boston,Evelyn,Law,MA,87580,,Pediatrics
Abott Park,Adebayo,Lawal,IL,78763,A,Family Medicine
Boston,Margaret,Lawler,MA,21772,J,General Surgery
Boston,Bryan,Lawless,MA,81074,M,Orthopedic (No Surgery)
Boston,David,Lawlor,MA,21774,,General Surgery
Boston,Daryl,Lau,MA,84378,T,Internal Medicine
,Frank,Lau,,83624,H,Plastic Surgery
Boston,Trevin,Lau,MA,84098,C,Obstetrics and Gynecology
Worcester,Wai,Lau,MA,21707,L,Internal Medicine
New Haven,Dori,Laub,CT,21709,,Psychiatry
Boston,Anjolie,Laubach,MA,90369,E,Transitional Program
Boston,Jacob,Laubach,MA,90537,P,Hematology/Oncology
Philadelphia,Krzysztof,Laudanski,PA,92759,,Anesthesiology
Brockton,Allan,Lauer,MA,21714,D,Nephrology
Haverhill,Scott,Lauer,MA,52829,W,Anesthesiology
Huntington Beach,Michael,Lauermann,CA,21716,W,Internal Medicine
Westport,Scott Dana,Lauermann,MA,21717,,Family Medicine
Beachwood,Frederick,Laufer,OH,61495,J,Diagnostic Radiology
Boston,Marc,Laufer,MA,21718,R,Gynecology
Northampton,Raeph,Laughingwell,MA,90084,,Obstetrics and Gynecology
Somerville,Eric,Launer,MA,84471,P,Orthopedic Surgery
Chicopee,James,Laurenzano,MA,21729,G,Emergency Medicine
South Chelmsford,Arthur,Lauretano,MA,21731,M,Otolaryngology
Boston,Linda Ann,Lauretti,MA,21732,,Internal Medicine
Andover,Jens,Lauridsen,MA,21733,H,Internal Medicine
Boston,Karl,Laskowski,MA,90987,R,Internal Medicine
Portsmouth,Richard,Lasonde,NH,21673,J,Ophthalmology
Salem,Mark,LaSpina,MA,94521,,Urology
Methuen,Richard,LaSpina,MA,62968,,Pediatrics
Boston,Antonio,Lassaletta,MA,86981,D,General Surgery
Worcester,Daniel,Lasser,MA,21675,H,Family Medicine
Boston,Karen,Lasser,MA,21676,E,Internal Medicine
Brookline,Susan,Laster,MA,21680,B,Pediatrics
Milton,John,Latchaw,MA,21685,P,Neurological Surgery
Lebanon,Laurie,Latchaw,NH,21686,A,Pediatric Surgery
Boston,Christopher,Lathan,MA,52821,S,Internal Medicine
Brighton,Ellen,Lathi,MA,21690,S,Neurology
Scarsdale,Kishor,Lathi,NY,21691,G,Anesthesiology
Attleboro,Shazia,Latif,MA,82545,,Pediatrics
Leominster,John,Latimer,MA,67538,B,Family Medicine
Shrewsbury,Roxanne,Latimer,MA,67810,P,Family Medicine
Reading,Mark,Latina,MA,21695,A,Ophthalmology
Peoria,Brenda,LaTowsky,AZ,88716,M,Cosmetic Surgery
Melrose,Alexander,Latty,MA,21702,B,Internal Medicine
Boston,Catherine,Lau,MA,83304,Y,Internal Medicine
,Harold Elliott,Larson,,21658,,Internal Medicine
Newton,Janet,Larson,MA,76437,C,Internal Medicine
Danvers,Jennifer,Larson,MA,84818,P,Family Medicine
Providence,Lucia Ellen,Larson,RI,21661,,Internal Medicine
Watertown,Michael,Larson,MA,52818,F,Child/Adolescent Psychiatry
Pittsburgh,Paul,Larson,PA,92841,R,Family Medicine
Jamaica Plain,Richard,Larson,MA,21663,E,Emergency Medicine
Colorado Springs,Wallace,Larson,CO,21664,K,Orthopedic Surgery
Malden,Gregory,Larson Sawin,MA,87391,E,Family Medicine
,Nicole,LaRue,,87875,M,Internal Medicine
Worcester,Allison,LaRusso,MA,58452,E,Emergency Medicine
Lebanon,Elizabeth,LaRusso,NH,77466,M,Psychiatry
Boston,Mykol,Larvie,MA,74039,,Radiology
Worcester,Noreen,LaSalle-Green,MA,21666,M,Radiology
Cambridge,Elizabeth,LaSalvia,MA,80574,A,Psychiatry
Boston,Mary,LaSalvia,MA,86844,T,Internal Medicine
West Roxbury,John,Lasche,MA,21667,F,Pediatrics
Quincy,Kameran,Lashkari,MA,21669,,Ophthalmology
Boston,Morana,Lasic,MA,58453,V,Anesthesiology
Boston,Jeffrey,Lasker,MA,21670,I,Pediatrics
,Mariam,Lari,,78237,,Pediatrics
Leominster,Roberto,Larios,MA,88127,,Family Medicine
Springfield,Julius Marco,Larioza,MA,86355,C,Medicine/Pediatrics
Worcester,Anne,Larkin,MA,65535,C,General Surgery
Charlestown,Rajani,LaRocca,MA,52816,C,Internal Medicine
Quincy,Vito,LaRocca,MA,63287,R,Ophthalmology
Chatan,Michael,LaRochelle,AP,90065,F,Internal Medicine
Fall River,Dennis,Larock,MA,21640,R,Urological Surgery
Boston,Regina,Larocque,MA,52817,C,Infectious Diseases
Newton,John,Larossa,MA,21644,T,Internal Medicine
Boston,Kerri,LaRovere,MA,67136,L,Pediatric Neurology
,David,Larrabee,,68391,M,Family Medicine
Boston,Joan,Larrabee,MA,21646,E,Internal Medicine
Boston,J. Robert,Larrieux,MA,21647,,Obstetrics and Gynecology
Burlington,Carl,Larsen,MA,21650,R,Diagnostic Radiology
Beverly,Lance Arthur,Larsen,MA,21654,,Cardiovascular Diseases
Boston,Philip,Larsen,MA,21655,R,Endocrinology
Agawam,Rodney,Larsen,MA,21656,J,Internal Medicine
Worcester,C. Henry,Larson,MA,96660,,Otolaryngology
Needham,Cecilia,Larson,MA,21657,A,Endocrinology
Bennington,John,Lapenta,VT,21602,J,Ophthalmology
Quincy,Allen,Lapey,MA,21603,,Allergy and Immunology
Vienna,Timothy,Lapham,VA,83172,R,General Surgery
Boston,Elissa,Lapide,MA,95308,M,Psychiatry
Newton Centre,Katherine,Lapierre,MA,21607,,Psychiatry
Danvers,Thomas,Lapine,MA,21608,J,Internal Medicine
Worcester,Anthony,Lapinsky,MA,76096,S,Orthopedic Surgery
Rutland,Thomas,LaPlaca,VT,21609,J,Anesthesiology
Melrose,Josee,LaPlante,MA,21610,,Obstetrics and Gynecology
Medford,Poul,Laplante,MA,21612,M,Family Medicine
Melville,Robert,Laporta,NY,21614,F,Anesthesiology
Lowell,Mark,Lapp,MA,52811,A,Orthopedic Surgery
Smyrna,Michael,Lappi,GA,80870,D,Preventive Medicine
Providence,Abbot,Laptook,RI,75593,R,Pediatrics
Boston,Anne,LaRaia,MA,58451,V,Internal Medicine
Springfield,Alan,Lareau,MA,21624,A,Internal Medicine
Richmond,David,Lareau,IN,21625,M,Anesthesiology
Weymouth,Gregory John,Lareau,MA,21626,,General Surgery
Detroit,Justin,LaReau,MI,89314,M,Orthopedic Surgery
Concord,Thomas,Lareau,MA,21627,G,Emergency Medicine
Worcester,Sarah,Langenfeld,MA,88967,C,Psychiatry
Quincy,Carolyn,Langer,MA,21561,S,Occupational Medicine
Boston,Fawn,Langerman,MA,91048,M,Internal Medicine
Duxbury,Carol,Langford,MA,21567,A,Pediatrics
New Bedford,Nancy,Langhans,MA,21568,A,Pediatrics
North Adams,Andre,Langlois,MA,56159,G,Radiology
Leominster,Anna,Langman,MA,67350,,Family Medicine
